12th August 2026 18:53:34 IST | destination_available | {"ts_utc": "2026-08-12T13:23:34.528028+00:00", "ts_ist": "12th August 2026 18:53:34 IST", "stream": "4h", "type": "destination_available", "symbol": "EURUSD", "zone_id": "4h-596-1", "direction": "demand", "lower": 1.02918, "upper": 1.03005, "proximal": 1.03005, "distal": 1.02918, "origin_time": 1739232000, "confirmed_at": 1739289600, "state": "unmitigated"}
28th August 2026 17:31:28 IST | destination_available | {"ts_utc": "2026-08-28T12:01:28.508565+00:00", "ts_ist": "28th August 2026 17:31:28 IST", "stream": "4h", "type": "destination_available", "symbol": "USDJPY", "zone_id": "4h-1787860800-1-345f73", "direction": "demand", "lower": 159.305, "upper": 159.408, "proximal": 159.408, "distal": 159.305, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:31:29 IST | destinations_screened | {"ts_utc": "2026-08-28T12:01:29.453330+00:00", "ts_ist": "28th August 2026 17:31:29 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURJPY", "kept": 1, "dropped_stale": 3, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T11:15:00+00:00"}
28th August 2026 17:31:29 IST | destination_available | {"ts_utc": "2026-08-28T12:01:29.456520+00:00", "ts_ist": "28th August 2026 17:31:29 IST", "stream": "4h", "type": "destination_available", "symbol": "EURJPY", "zone_id": "4h-1787860800-1-fc9297", "direction": "demand", "lower": 185.563, "upper": 185.692, "proximal": 185.692, "distal": 185.563, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:31:29 IST | destination_available | {"ts_utc": "2026-08-28T12:01:29.599169+00:00", "ts_ist": "28th August 2026 17:31:29 IST", "stream": "4h", "type": "destination_available", "symbol": "EURCHF", "zone_id": "4h-1787875200--1-f8bee1", "direction": "supply", "lower": 0.93667, "upper": 0.93717, "proximal": 0.93667, "distal": 0.93717, "origin_time": "2026-08-28T00:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:31:30 IST | destination_available | {"ts_utc": "2026-08-28T12:01:30.267435+00:00", "ts_ist": "28th August 2026 17:31:30 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPJPY", "zone_id": "4h-1787817600-1-3a8c3b", "direction": "demand", "lower": 216.262, "upper": 216.502, "proximal": 216.502, "distal": 216.262, "origin_time": "2026-08-27T08:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:31:30 IST | destinations_screened | {"ts_utc": "2026-08-28T12:01:30.743983+00:00", "ts_ist": "28th August 2026 17:31:30 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPCAD", "kept": 2, "dropped_stale": 3, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T11:15:00+00:00"}
28th August 2026 17:31:30 IST | destination_available | {"ts_utc": "2026-08-28T12:01:30.747039+00:00", "ts_ist": "28th August 2026 17:31:30 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPCAD", "zone_id": "4h-1787860800--1-a79326", "direction": "supply", "lower": 1.88223, "upper": 1.88338, "proximal": 1.88223, "distal": 1.88338, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:31:31 IST | destinations_screened | {"ts_utc": "2026-08-28T12:01:31.076967+00:00", "ts_ist": "28th August 2026 17:31:31 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDJPY", "kept": 3, "dropped_stale": 2, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T11:15:00+00:00"}
28th August 2026 17:31:31 IST | destination_available | {"ts_utc": "2026-08-28T12:01:31.083072+00:00", "ts_ist": "28th August 2026 17:31:31 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDJPY", "zone_id": "4h-1787889600-1-30e44c", "direction": "demand", "lower": 114.705, "upper": 114.818, "proximal": 114.818, "distal": 114.705, "origin_time": "2026-08-28T04:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:31:32 IST | destination_available | {"ts_utc": "2026-08-28T12:01:32.244630+00:00", "ts_ist": "28th August 2026 17:31:32 IST", "stream": "4h", "type": "destination_available", "symbol": "CADJPY", "zone_id": "4h-1787860800-1-93c605", "direction": "demand", "lower": 115.012, "upper": 115.076, "proximal": 115.076, "distal": 115.012, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:31:32 IST | destination_available | {"ts_utc": "2026-08-28T12:01:32.536428+00:00", "ts_ist": "28th August 2026 17:31:32 IST", "stream": "4h", "type": "destination_available", "symbol": "CHFJPY", "zone_id": "4h-1787875200-1-1aaaca", "direction": "demand", "lower": 198.12, "upper": 198.183, "proximal": 198.183, "distal": 198.12, "origin_time": "2026-08-28T00:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:35:19 IST | destination_available | {"ts_utc": "2026-08-28T12:05:19.176604+00:00", "ts_ist": "28th August 2026 17:35:19 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDNZD", "zone_id": "4h-1787889600-1-74648c", "direction": "demand", "lower": 1.20724, "upper": 1.20769, "proximal": 1.20769, "distal": 1.20724, "origin_time": "2026-08-28T04:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:35:19 IST | destination_available | {"ts_utc": "2026-08-28T12:05:19.453769+00:00", "ts_ist": "28th August 2026 17:35:19 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDCAD", "zone_id": "4h-1787875200--1-b42be2", "direction": "supply", "lower": 0.82466, "upper": 0.82602, "proximal": 0.82466, "distal": 0.82602, "origin_time": "2026-08-28T00:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:35:19 IST | destination_available | {"ts_utc": "2026-08-28T12:05:19.548199+00:00", "ts_ist": "28th August 2026 17:35:19 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDCHF", "zone_id": "4h-1787875200--1-128d78", "direction": "supply", "lower": 0.47859, "upper": 0.47979, "proximal": 0.47859, "distal": 0.47979, "origin_time": "2026-08-28T00:00:00+00:00", "confirmed_at": "2026-08-28T12:00:00+00:00", "state": "unmitigated"}
28th August 2026 17:55:08 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T12:25:08.776686+00:00", "ts_ist": "28th August 2026 17:55:08 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "CADJPY", "zone_id": "4h-1787860800-1-93c605", "direction": "demand", "target_price": 115.076, "destination_reward_risk": 2.01, "for_entry_zone": "15m-1787916600--1-523e9e"}
28th August 2026 18:15:11 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T12:45:11.329078+00:00", "ts_ist": "28th August 2026 18:15:11 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURUSD", "zone_id": "4h-1787716800--1-b1e4e5", "direction": "supply", "target_price": 1.16644, "destination_reward_risk": 6.15, "for_entry_zone": "15m-1787910300-1-ce7094"}
28th August 2026 18:25:19 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T12:55:19.525268+00:00", "ts_ist": "28th August 2026 18:25:19 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPUSD", "zone_id": "4h-1787673600--1-a2c3ef", "direction": "supply", "target_price": 1.36393, "destination_reward_risk": 6.72, "for_entry_zone": "15m-1787834700-1-49c8cb"}
28th August 2026 18:50:20 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T13:20:20.922758+00:00", "ts_ist": "28th August 2026 18:50:20 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "USDJPY", "zone_id": "4h-1787860800-1-345f73", "direction": "demand", "target_price": 159.408, "destination_reward_risk": 3.5, "for_entry_zone": "15m-1787918400--1-22f2fa"}
28th August 2026 18:50:27 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T13:20:27.956487+00:00", "ts_ist": "28th August 2026 18:50:27 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURCAD", "zone_id": "4h-1787788800--1-3b40e0", "direction": "supply", "target_price": 1.61696, "destination_reward_risk": 5.26, "for_entry_zone": "15m-1787920200-1-54d14d"}
28th August 2026 19:25:14 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T13:55:14.423183+00:00", "ts_ist": "28th August 2026 19:25:14 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURUSD", "zone_id": "4h-1787716800--1-b1e4e5", "direction": "supply", "target_price": 1.16644, "destination_reward_risk": 4.74, "for_entry_zone": "15m-1787920200-1-d3145f"}
28th August 2026 20:10:10 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T14:40:10.276501+00:00", "ts_ist": "28th August 2026 20:10:10 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPAUD", "zone_id": "4h-1787803200--1-f90eed", "direction": "supply", "target_price": 1.89173, "destination_reward_risk": 2.8, "for_entry_zone": "15m-1787923800-1-077328"}
28th August 2026 20:35:12 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T15:05:12.226161+00:00", "ts_ist": "28th August 2026 20:35:12 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDCAD", "zone_id": "4h-1787659200-1-7ebc50", "direction": "demand", "target_price": 0.99138, "destination_reward_risk": 10.25, "for_entry_zone": "15m-1787923800--1-f31fa0"}
28th August 2026 20:40:13 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T15:10:13.710443+00:00", "ts_ist": "28th August 2026 20:40:13 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDJPY", "zone_id": "4h-1787803200-1-b46d37", "direction": "demand", "target_price": 114.445, "destination_reward_risk": 1.61, "for_entry_zone": "15m-1787923800--1-2cde09"}
28th August 2026 21:30:08 IST | destination_available | {"ts_utc": "2026-08-28T16:00:08.229423+00:00", "ts_ist": "28th August 2026 21:30:08 IST", "stream": "4h", "type": "destination_available", "symbol": "EURUSD", "zone_id": "4h-1787860800--1-0ef6d8", "direction": "supply", "lower": 1.16488, "upper": 1.16545, "proximal": 1.16488, "distal": 1.16545, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:08 IST | destination_available | {"ts_utc": "2026-08-28T16:00:08.305909+00:00", "ts_ist": "28th August 2026 21:30:08 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPUSD", "zone_id": "4h-1787860800--1-67b547", "direction": "supply", "lower": 1.35883, "upper": 1.35979, "proximal": 1.35883, "distal": 1.35979, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:08 IST | destinations_screened | {"ts_utc": "2026-08-28T16:00:08.381556+00:00", "ts_ist": "28th August 2026 21:30:08 IST", "stream": "4h", "type": "destinations_screened", "symbol": "USDJPY", "kept": 0, "dropped_stale": 1, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T16:00:00+00:00"}
28th August 2026 21:30:08 IST | destination_available | {"ts_utc": "2026-08-28T16:00:08.451621+00:00", "ts_ist": "28th August 2026 21:30:08 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCHF", "zone_id": "4h-1787904000-1-abd75e", "direction": "demand", "lower": 0.80316, "upper": 0.80456, "proximal": 0.80456, "distal": 0.80316, "origin_time": "2026-08-28T08:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:08 IST | destination_available | {"ts_utc": "2026-08-28T16:00:08.541897+00:00", "ts_ist": "28th August 2026 21:30:08 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-1787875200--1-6c5013", "direction": "supply", "lower": 0.71953, "upper": 0.72045, "proximal": 0.71953, "distal": 0.72045, "origin_time": "2026-08-28T00:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:08 IST | destination_available | {"ts_utc": "2026-08-28T16:00:08.631719+00:00", "ts_ist": "28th August 2026 21:30:08 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-1787875200--1-7aafe8", "direction": "supply", "lower": 0.59538, "upper": 0.59651, "proximal": 0.59538, "distal": 0.59651, "origin_time": "2026-08-28T00:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:08 IST | destination_available | {"ts_utc": "2026-08-28T16:00:08.708566+00:00", "ts_ist": "28th August 2026 21:30:08 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCAD", "zone_id": "4h-1787904000-1-220aae", "direction": "demand", "lower": 1.38442, "upper": 1.38529, "proximal": 1.38529, "distal": 1.38442, "origin_time": "2026-08-28T08:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:08 IST | destination_available | {"ts_utc": "2026-08-28T16:00:08.791926+00:00", "ts_ist": "28th August 2026 21:30:08 IST", "stream": "4h", "type": "destination_available", "symbol": "EURGBP", "zone_id": "4h-1787904000--1-c561c5", "direction": "supply", "lower": 0.85712, "upper": 0.85739, "proximal": 0.85712, "distal": 0.85739, "origin_time": "2026-08-28T08:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:09 IST | destination_available | {"ts_utc": "2026-08-28T16:00:09.284930+00:00", "ts_ist": "28th August 2026 21:30:09 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPCHF", "zone_id": "4h-1787904000-1-3b373c", "direction": "demand", "lower": 1.09131, "upper": 1.09306, "proximal": 1.09306, "distal": 1.09131, "origin_time": "2026-08-28T08:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:09 IST | destinations_screened | {"ts_utc": "2026-08-28T16:00:09.361247+00:00", "ts_ist": "28th August 2026 21:30:09 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPAUD", "kept": 1, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T16:00:00+00:00"}
28th August 2026 21:30:09 IST | destinations_screened | {"ts_utc": "2026-08-28T16:00:09.757174+00:00", "ts_ist": "28th August 2026 21:30:09 IST", "stream": "4h", "type": "destinations_screened", "symbol": "NZDJPY", "kept": 0, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T16:00:00+00:00"}
28th August 2026 21:30:09 IST | destinations_screened | {"ts_utc": "2026-08-28T16:00:09.840530+00:00", "ts_ist": "28th August 2026 21:30:09 IST", "stream": "4h", "type": "destinations_screened", "symbol": "NZDCAD", "kept": 0, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T16:00:00+00:00"}
28th August 2026 21:30:10 IST | destination_available | {"ts_utc": "2026-08-28T16:00:10.048813+00:00", "ts_ist": "28th August 2026 21:30:10 IST", "stream": "4h", "type": "destination_available", "symbol": "CADCHF", "zone_id": "4h-1787904000-1-b02eae", "direction": "demand", "lower": 0.57995, "upper": 0.58078, "proximal": 0.58078, "distal": 0.57995, "origin_time": "2026-08-28T08:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 21:30:10 IST | destination_available | {"ts_utc": "2026-08-28T16:00:10.187773+00:00", "ts_ist": "28th August 2026 21:30:10 IST", "stream": "4h", "type": "destination_available", "symbol": "XAUUSD", "zone_id": "4h-1787889600--1-7669f2", "direction": "supply", "lower": 4579.757, "upper": 4614.419, "proximal": 4579.757, "distal": 4614.419, "origin_time": "2026-08-28T04:00:00+00:00", "confirmed_at": "2026-08-28T16:00:00+00:00", "state": "unmitigated"}
28th August 2026 22:05:20 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T16:35:20.907929+00:00", "ts_ist": "28th August 2026 22:05:20 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURAUD", "zone_id": "4h-1787803200--1-0d51f1", "direction": "supply", "target_price": 1.62249, "destination_reward_risk": 2.95, "for_entry_zone": "15m-1787930100-1-b60538"}
28th August 2026 22:45:09 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T17:15:09.465923+00:00", "ts_ist": "28th August 2026 22:45:09 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPCAD", "zone_id": "4h-1787760000--1-b09604", "direction": "supply", "target_price": 1.88625, "destination_reward_risk": 2.11, "for_entry_zone": "15m-1787926500-1-9ad13d"}
28th August 2026 23:50:21 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T18:20:21.416192+00:00", "ts_ist": "28th August 2026 23:50:21 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDCAD", "zone_id": "4h-1787659200-1-7ebc50", "direction": "demand", "target_price": 0.99138, "destination_reward_risk": 5.2, "for_entry_zone": "15m-1787932800--1-0a6533"}
29th August 2026 1:30:20 IST | destination_available | {"ts_utc": "2026-08-28T20:00:20.654219+00:00", "ts_ist": "29th August 2026 1:30:20 IST", "stream": "4h", "type": "destination_available", "symbol": "EURJPY", "zone_id": "4h-1787904000--1-1e9c46", "direction": "supply", "lower": 185.756, "upper": 185.978, "proximal": 185.756, "distal": 185.978, "origin_time": "2026-08-28T08:00:00+00:00", "confirmed_at": "2026-08-28T20:00:00+00:00", "state": "unmitigated"}
29th August 2026 1:45:11 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T20:15:11.351894+00:00", "ts_ist": "29th August 2026 1:45:11 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDNZD", "zone_id": "4h-1787889600-1-74648c", "direction": "demand", "target_price": 1.20769, "destination_reward_risk": 6.39, "for_entry_zone": "15m-1787942700--1-0c17b8"}
29th August 2026 2:05:17 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T20:35:17.661569+00:00", "ts_ist": "29th August 2026 2:05:17 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURCAD", "zone_id": "4h-1787788800--1-3b40e0", "direction": "supply", "target_price": 1.61696, "destination_reward_risk": 10.54, "for_entry_zone": "15m-1787942700-1-bf35ce"}
1st September 2026 15:12:04 IST | destinations_screened | {"ts_utc": "2026-09-01T09:42:04.653725+00:00", "ts_ist": "1st September 2026 15:12:04 IST", "stream": "4h", "type": "destinations_screened", "symbol": "USDCHF", "kept": 2, "dropped_stale": 8, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-09-01T09:40:00+00:00"}
